435,368,48,41
434,372,45,37
434,371,47,40
432,370,48,39
430,373,48,38
431,373,47,38
429,374,46,38
427,374,50,38
427,374,49,40
423,373,49,39
425,374,47,39
424,374,49,39
424,373,48,39
422,372,48,39
419,372,49,39
418,369,49,42
417,371,52,39
417,370,48,40
414,369,48,39
413,368,46,39
414,368,46,39
407,369,51,40
410,367,46,40
410,367,46,39
405,366,50,39
405,364,49,39
405,364,47,38
402,362,49,40
402,362,47,39
399,359,48,40
399,360,47,38
397,358,45,38
399,358,45,38
399,357,45,39
397,357,48,37
399,355,48,40
400,354,47,41
400,354,48,39
402,353,47,40
404,351,46,38
404,351,46,38
407,349,46,37
408,350,44,37
408,348,46,38
409,346,45,41
409,346,45,38
409,346,45,39
411,345,44,37
412,345,45,38
414,343,44,37
414,344,43,36
414,342,44,38
415,340,43,38
417,341,43,36
417,338,43,37
417,340,45,35
420,337,45,37
421,337,43,37
420,337,45,37
421,335,45,38
419,335,45,38
421,336,47,37
423,334,44,38
422,336,45,36
425,336,45,35
426,335,43,37
424,334,45,37
428,336,41,34
427,335,44,35
427,335,43,36
426,335,43,35
427,334,42,38
427,333,43,39
427,334,43,38
429,336,42,36
427,334,42,37
427,334,42,36
428,336,41,36
428,334,44,38
428,336,42,35
429,336,42,36
429,334,42,37
427,335,43,38
428,335,45,36
428,336,42,36
427,335,41,37
426,335,42,37
427,335,40,37
427,335,41,37
426,335,42,37
427,334,41,38
426,335,41,37
427,335,40,37
427,335,41,36
425,335,42,36
426,336,42,35
426,335,41,38
424,335,41,38
427,336,42,37
423,337,44,35
425,337,42,35
423,337,41,36
423,336,40,37
424,335,41,39
423,335,42,38
426,337,42,37
424,337,41,36
423,337,42,37
426,337,41,37
424,338,43,35
425,336,40,36
425,335,42,38
425,337,42,36
424,337,41,36
424,336,42,37
427,337,40,36
426,336,41,36
428,336,41,37
426,336,40,36
426,335,42,38
427,337,45,35
428,337,41,35
425,337,44,35
429,337,41,36
429,338,40,34
428,336,41,36
430,336,42,35
427,336,41,35
431,336,41,38
431,337,41,36
428,336,41,37
428,335,43,38
430,335,42,39
431,337,44,37
430,337,42,36
432,338,40,34
432,338,39,33
432,338,42,35
434,338,39,35
432,336,42,38
432,336,40,38
433,338,41,36
433,338,42,35
432,338,41,35
433,339,41,34
434,338,39,34
432,338,40,35
432,338,42,35
432,338,40,37
429,337,41,37
429,336,43,35
427,339,40,35
427,338,40,35
425,337,41,35
423,338,42,37
423,338,40,35
421,338,40,35
419,339,42,36
416,339,41,34
414,339,40,34
411,338,42,36
409,339,42,34
409,339,44,35
407,338,42,36
408,338,38,35
404,338,41,36
403,339,39,33
404,339,40,34
399,338,40,34
400,337,40,36
397,340,39,34
396,339,40,33
391,339,41,35
394,338,40,36
392,339,41,35
393,340,39,34
391,339,41,35
387,338,45,37
391,338,39,35
389,340,39,33
387,339,39,33
388,340,38,32
385,339,40,33
386,340,41,34
387,340,36,33
386,339,39,35
387,339,41,35
386,338,41,35
386,340,41,34
388,340,38,34
388,340,38,33
387,340,41,34
387,340,39,34
387,340,39,32
388,341,39,30
388,339,39,34
390,342,37,29
389,340,38,32
390,342,36,29
387,340,39,32
388,340,40,33
388,341,40,33
387,341,42,33
390,340,38,32
390,340,36,31
389,338,41,33
389,339,41,32
388,336,40,29
388,334,41,33
386,332,40,32
386,329,41,33
384,329,43,35
385,327,41,31
385,323,38,32
383,324,41,31
384,322,39,32
383,321,40,31
384,319,38,29
382,318,41,30
381,317,41,28
380,313,42,29
378,311,40,29
381,308,41,32
378,306,42,32
376,304,46,33
377,302,42,32
374,299,46,35
374,300,44,31
375,296,42,31
374,295,43,31
375,295,43,31
373,292,43,31
372,291,43,31
373,290,41,31
372,288,43,32
370,288,41,31
371,289,42,31
370,287,44,31
368,283,43,34
368,284,46,31
367,285,47,29
366,284,46,28
366,283,46,29
366,282,47,30
367,280,45,34
365,282,46,31
365,282,47,31
367,283,45,29
