109,108,37,23
109,109,36,22
111,108,35,23
112,110,35,22
113,109,35,24
114,109,37,22
114,109,36,23
116,109,36,23
118,107,36,24
117,109,36,24
120,108,36,23
120,108,35,24
121,108,26,20
119,108,26,20
119,109,23,18
119,109,20,17
117,109,16,17
112,108,16,14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
103,107,30,22
102,107,32,22
106,108,28,21
103,108,32,21
104,107,31,23
105,107,32,22
105,107,33,21
105,107,34,21
105,106,34,24
108,107,33,22
108,107,35,23
107,107,38,22
110,106,36,23
110,106,36,24
114,106,35,22
115,106,35,23
117,105,35,22
118,106,35,22
118,105,36,22
121,106,34,22
122,106,34,22
123,105,34,23
124,106,35,22
125,105,34,23
125,104,36,24
126,105,35,22
129,104,36,23
131,104,34,23
131,105,36,22
133,105,37,24
134,105,34,23
137,105,33,22
138,105,32,21
141,103,16,20
140,104,14,17
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
164,150,20,19
166,150,22,19
164,147,27,22
163,147,28,22
161,146,31,22
162,147,29,22
162,146,29,22
158,147,34,22
156,145,32,24
154,145,32,23
149,146,34,22
147,145,33,23
144,145,33,22
141,144,33,25
139,144,33,24
136,146,33,23
134,144,32,23
129,144,34,23
127,143,32,24
125,144,34,22
122,143,32,23
118,141,34,24
113,142,35,23
110,142,34,23
109,141,32,21
105,141,33,23
105,140,33,24
104,139,32,24
103,139,33,24
102,139,34,23
103,138,33,22
107,137,32,23
105,137,34,24
114,137,32,21
118,136,32,24
125,135,32,22
132,135,32,23
138,133,32,23
145,132,32,23
149,132,32,23
155,132,31,21
160,132,31,21
162,129,32,24
163,129,32,23
163,129,32,23
163,127,33,24
163,126,32,24
166,126,31,24
164,127,32,21
164,127,32,21
163,125,32,23
163,125,32,22
161,124,31,23
162,122,31,24
160,124,32,21
160,122,32,22
159,121,32,24
158,120,32,24
159,120,31,22
156,120,32,23
154,119,32,22
153,118,32,23
150,117,32,23
151,117,31,23
148,117,31,22
147,116,31,22
145,115,31,24
142,115,32,22
141,114,32,22
138,114,33,22
138,113,32,22
137,113,31,22
136,112,30,22
132,111,32,23
129,112,33,22
127,110,32,23
125,109,31,22
122,109,32,23
120,108,32,23
120,107,32,23
119,108,31,21
118,107,33,22
118,107,32,22
119,105,31,23
117,105,32,22
116,105,32,21
119,103,31,23
117,104,32,22
119,103,31,22
120,103,31,21
119,103,32,22
120,102,32,22
120,102,31,23
121,103,31,23
122,103,31,22
122,102,31,23
123,102,31,24
123,103,32,23
123,103,31,22
123,104,31,23
123,103,31,23
122,105,30,23
120,104,31,23
120,105,31,23
119,104,32,24
119,105,32,22
118,105,32,23
117,106,32,22
117,106,31,22
118,108,31,21
116,107,31,23
117,108,31,23
117,108,31,22
116,109,31,21
116,108,31,23
115,108,31,23
116,109,30,23
114,109,31,22
114,109,31,23
114,109,31,23
113,110,31,22
114,111,31,22
114,110,30,23
113,112,30,22
112,112,31,23
111,111,32,23
112,112,31,22
110,114,30,21
111,113,31,22
111,113,31,23
111,114,30,21
110,114,32,23
109,114,30,23
109,115,31,22
108,115,31,22
108,115,31,23
109,116,30,21
108,116,30,23
108,116,30,23
108,116,30,23
108,116,31,23
110,117,30,23
111,117,31,23
112,118,30,23
113,117,32,23
115,118,31,22
115,119,31,22
118,117,31,23
120,119,30,22
124,119,30,22
125,119,30,23
127,119,31,23
129,120,30,21
129,121,30,21
132,119,30,23
134,120,30,23
135,120,30,22
139,120,30,22
139,121,30,23
140,120,30,23
140,121,30,23
142,121,30,22
142,121,30,23
143,121,30,23
144,121,30,22
142,122,30,23
142,120,31,23
142,122,29,23
141,122,30,22
142,122,29,23
141,122,29,22
141,122,29,23
141,123,29,22
141,122,29,22
140,123,30,23
141,123,29,22
141,122,28,23
140,123,29,23
142,122,29,23
140,122,30,23
141,123,28,23
141,123,28,22
139,123,30,22
141,122,29,24
141,123,28,23
140,122,30,23
140,123,28,23
141,123,29,22
141,122,28,23
139,123,29,23
139,123,29,22
139,123,28,22
139,124,28,21
140,123,29,23
140,124,28,23
140,123,29,22
139,123,29,22
139,123,28,22
140,123,29,23
138,123,29,23
140,122,28,23
139,122,28,24
140,121,28,23
141,123,28,22
139,121,29,24
140,123,28,22
139,122,29,23
140,122,28,23
139,122,29,22
141,121,28,23
139,122,29,22
140,122,29,22
139,121,29,23
140,121,28,24
140,121,28,23
140,121,28,23
139,121,29,22
140,121,28,22
140,121,29,23
140,120,29,23
140,120,28,23
141,120,28,23
141,119,28,23
140,120,29,23
140,119,29,23
141,119,28,24
140,119,29,23
141,119,28,23
141,119,29,23
141,119,29,23
141,118,29,23
141,118,28,23
141,118,29,22
142,117,29,23
142,117,29,23
143,117,28,23
143,116,28,23
143,116,28,24
143,117,28,23
143,116,28,22
144,116,28,22
143,116,28,23
144,116,29,23
145,115,28,22
143,114,30,22
141,115,29,22
142,115,28,21
141,115,28,23
141,114,28,21
139,115,28,22
139,114,27,22
139,114,27,23
137,114,27,23
138,114,28,23
136,115,27,22
137,114,27,22
135,115,27,22
135,114,27,23
134,114,27,23
133,113,28,23
134,114,27,23
132,112,28,24
134,114,27,23
133,113,27,23
134,113,28,23
134,112,28,24
134,112,28,23
135,113,28,23
135,111,27,24
136,113,27,23
136,113,27,22
137,112,27,23
137,113,27,23
138,111,27,24
137,112,24,19
138,112,21,17
137,111,23,18
135,112,24,17
136,112,23,17
136,111,21,15
135,112,22,12
134,111,20,11
134,111,18,12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
137,113,19,18
136,114,19,20
133,113,21,23
132,112,23,24
131,113,23,23
130,113,24,23
131,113,23,22
127,114,25,22
128,113,24,23
126,114,25,23
126,114,25,23
123,113,28,23
123,114,26,23
123,115,27,22
121,114,27,22
121,114,28,23
121,114,26,23
122,113,26,24
121,114,26,24
119,113,28,23
120,115,27,22
121,114,26,23
122,114,27,24
122,115,27,22
123,114,27,23
125,115,26,24
128,116,26,23
132,116,26,26
133,118,27,24
135,120,27,24
139,122,28,24
139,123,27,23
142,125,27,24
145,128,26,24
149,131,26,23
150,135,27,24
154,138,26,23
158,143,26,24
161,147,26,23
165,150,26,23
167,153,26,23
171,157,25,23
173,161,25,23
176,164,26,24
179,168,25,24
182,172,25,23
185,174,25,24
187,177,26,23
190,179,25,22
193,181,25,23
196,182,25,22
199,184,24,24
201,185,26,24
205,189,25,22
206,188,26,23
211,191,26,22
212,191,26,23
217,191,25,24
219,193,25,24
222,193,25,22
225,193,25,23
226,195,25,23
229,195,26,22
233,195,25,23
236,196,26,23
240,196,25,23
242,197,26,24
246,197,25,23
248,198,25,24
251,198,26,25
