117,16,25,25
118,15,26,29
119,19,24,26
120,19,23,27
119,20,24,28
119,19,26,29
119,20,23,27
117,24,23,25
121,22,20,27
118,25,22,25
118,23,21,28
117,25,22,27
117,25,21,27
116,26,23,27
115,26,24,28
115,28,22,27
114,27,24,28
114,29,22,26
114,30,22,26
115,31,20,24
112,30,23,26
113,31,21,26
112,31,22,28
112,31,22,28
112,32,22,28
112,33,22,27
113,34,22,27
114,35,19,27
113,35,21,24
115,36,21,26
114,37,22,24
114,37,24,27
119,37,18,27
122,39,19,26
122,40,21,27
122,40,21,27
124,40,21,27
127,40,20,29
128,41,20,28
130,43,19,28
130,44,21,27
131,47,22,26
134,46,19,27
134,46,20,27
134,48,23,28
140,48,19,26
138,48,21,28
139,52,21,26
144,50,20,27
141,52,23,27
146,51,20,28
147,52,20,28
146,54,23,27
150,54,20,27
150,53,20,30
151,55,21,28
153,60,20,24
154,58,21,28
154,57,24,29
157,60,22,28
159,61,22,26
159,60,22,27
160,61,23,29
163,62,22,28
163,64,21,26
166,63,21,27
168,65,21,28
171,65,19,28
170,65,21,28
173,67,21,25
173,68,23,26
174,70,24,27
176,67,22,28
177,71,23,28
178,71,23,28
180,72,23,26
181,73,23,28
183,74,23,26
189,75,18,23
189,76,22,19
187,77,22,26
188,77,23,27
191,80,21,27
194,80,20,29
195,82,18,27
195,84,22,26
195,86,22,27
198,86,21,25
200,86,21,30
201,90,20,27
202,91,23,27
201,94,23,26
204,93,22,29
206,95,20,27
205,98,24,26
209,98,20,28
211,99,21,29
208,101,26,28
211,101,20,30
213,104,22,29
213,108,24,26
214,110,23,26
216,112,21,24
215,109,24,30
217,114,25,27
217,115,27,26
220,116,22,28
222,113,24,31
220,116,28,32
225,122,20,28
223,122,22,28
224,127,23,23
224,128,22,24
221,127,25,27
223,127,20,29
222,130,21,28
220,131,24,29
215,133,29,30
211,134,29,29
212,137,26,26
213,139,22,28
213,140,22,28
207,143,25,27
208,144,24,27
204,145,25,27
204,144,24,30
203,148,23,30
195,150,29,28
199,153,24,25
199,154,20,26
195,153,23,30
195,156,19,28
192,154,23,29
187,160,28,26
186,159,26,29
184,159,24,31
185,164,24,28
183,165,24,28
178,166,27,29
176,168,29,29
173,167,32,30
176,170,24,29
172,171,25,28
174,173,24,29
170,172,25,30
166,178,31,29
168,177,23,30
166,179,24,28
166,180,21,27
161,180,24,29
164,181,21,25
162,182,21,26
160,181,22,29
161,186,19,26
157,182,23,30
155,185,22,25
157,187,21,28
153,185,22,29
152,186,23,30
151,189,21,24
150,189,20,27
150,189,23,28
143,191,28,26
146,192,23,28
145,193,21,29
140,194,26,30
140,195,25,29
139,196,26,29
138,196,26,30
137,197,25,29
138,196,26,32
137,199,23,30
137,199,21,31
136,202,26,29
133,201,23,32
135,203,25,30
134,202,23,31
133,206,24,27
135,209,25,25
133,208,25,26
132,210,29,26
134,207,27,30
135,209,27,31
132,211,30,29
133,212,30,29
135,212,28,29
131,212,32,29
134,214,31,29
133,213,33,30
135,215,29,31
135,218,30,24
136,214,28,32
138,219,29,28
137,217,31,31
137,219,31,30
140,220,33,31
138,219,36,35
138,220,36,30
141,223,32,33
142,225,34,29
142,223,33,28
143,226,33,26
144,224,32,29
146,227,33,26
146,228,34,27
146,230,35,26
147,229,35,28
148,229,35,28
147,228,37,29
149,230,38,29
154,232,32,28
148,230,41,30
153,234,36,26
156,233,35,26
151,230,41,33
156,233,36,28
157,235,37,27
158,234,38,31
156,236,45,28
161,237,41,27
164,236,40,28
167,235,39,30
167,238,40,27
172,238,38,30
168,236,44,32
173,239,41,31
179,240,38,28
180,239,38,29
181,243,43,28
187,243,38,28
188,241,39,30
188,241,40,29
188,243,42,29
191,241,41,31
195,243,40,30
195,243,42,30
197,246,45,27
201,241,44,35
200,245,42,28
204,247,44,26
207,246,39,28
209,246,41,29
211,248,43,27
210,244,45,32
215,251,41,25
218,248,40,30
219,250,43,26
224,251,41,28
223,250,44,29
223,250,47,30
229,250,42,31
229,252,46,28
230,250,48,28
232,251,46,29
237,255,45,24
237,251,45,31
240,254,46,28
241,256,47,26
246,251,45,33
249,257,45,25
251,257,48,27
255,257,42,28
257,258,43,27
258,259,46,25
258,258,44,25
262,261,44,25
270,261,40,27
269,263,42,23
267,262,47,26
274,260,44,28
272,263,51,26
277,263,43,24
278,262,44,25
277,262,48,24
282,260,42,26
279,261,46,27
283,259,46,26
284,261,46,26
289,260,44,28
286,260,49,26
290,259,44,27
292,258,46,26
290,258,50,26
298,259,44,25
296,257,45,25
297,259,45,24
299,256,48,30
300,257,50,26
302,257,47,22
308,257,42,25
307,258,48,22
305,254,46,28
309,258,47,17
314,253,46,27
315,253,47,25
317,253,45,25
318,255,47,23
319,251,46,27
316,252,50,23
321,252,46,24
323,251,45,22
324,252,44,20
321,251,47,22
325,252,45,21
322,251,48,23
322,249,47,23
327,250,45,22
322,245,48,28
324,247,47,25
325,248,46,22
321,247,47,21
324,243,47,23
322,243,48,24
323,242,45,24
323,242,48,24
321,242,51,24
326,240,43,26
323,240,48,23
323,239,48,25
321,240,46,20
327,238,43,24
326,233,41,28
322,238,46,21
329,237,41,24
321,235,51,25
320,232,52,26
323,232,45,28
324,232,47,23
323,233,52,25
328,230,43,22
319,231,54,21
325,228,50,27
324,223,48,30
321,227,49,26
322,226,51,27
325,224,48,25
327,225,46,24
323,225,53,24
325,219,47,29
326,223,44,24
328,220,44,27
327,220,49,24
330,221,44,25
333,218,44,27
331,214,50,31
332,213,44,31
337,214,42,27
341,211,37,31
340,212,39,29
336,210,49,33
343,209,43,29
348,208,40,34
344,213,39,24
354,209,31,30
348,204,41,32
348,205,43,33
354,204,37,30
351,199,42,34
355,205,38,26
360,205,40,27
356,203,37,26
354,200,43,29
353,200,50,30
356,199,45,28
361,196,38,31
362,196,40,31
362,195,42,31
361,194,38,31
362,196,43,23
361,192,42,29
366,193,39,28
371,190,42,28
365,185,41,31
371,187,39,30
371,188,44,27
374,188,36,27
378,187,38,32
378,186,38,26
377,182,40,30
376,183,40,25
377,182,38,26
377,178,40,29
381,177,34,28
380,178,36,26
380,177,44,25
382,175,43,30
383,175,34,25
390,174,28,27
386,170,29,31
389,173,28,27
391,170,23,28
391,170,25,25
392,166,24,28
393,168,24,24
393,166,26,24
393,166,27,29
391,162,32,29
394,164,29,23
397,161,28,25
395,159,30,27
401,159,20,26
403,158,22,25
402,153,24,29
400,153,25,32
402,153,22,31
401,153,25,27
403,153,21,26
405,150,23,29
405,153,23,24
407,151,22,27
406,150,25,28
406,149,24,27
406,148,25,27
403,149,27,28
405,148,26,30
406,151,25,25
403,148,30,30
404,149,31,26
409,148,26,27
410,148,25,28
407,148,28,28
405,149,30,27
407,148,27,29
404,147,31,30
404,148,31,29
399,147,31,29
400,149,27,24
395,150,29,28
388,147,29,30
384,149,33,28
380,150,29,29
376,147,27,30
371,150,29,28
362,151,29,27
358,149,31,29
355,151,28,29
347,150,32,27
342,151,31,31
336,153,30,27
333,151,27,30
327,155,31,26
319,155,36,29
313,154,38,32
310,157,38,28
310,159,30,29
305,159,35,30
303,162,38,30
302,160,29,36
298,167,34,27
295,170,36,27
294,170,37,26
288,172,34,30
286,170,41,34
286,175,35,28
287,176,34,31
285,180,32,31
285,178,34,29
288,179,26,31
284,181,35,34
284,184,30,30
282,185,33,30
280,186,33,31
281,188,32,30
279,191,35,29
280,192,30,32
280,193,34,31
276,196,32,29
276,199,33,27
277,199,36,29
274,201,32,31
279,205,30,29
277,206,33,29
278,206,27,29
280,209,24,24
276,208,28,31
276,213,30,26
277,212,25,27
279,214,24,28
275,215,30,30
277,217,28,29
282,220,21,25
280,222,23,25
284,222,22,27
286,228,21,24
289,225,25,30
289,229,25,28
291,229,23,26
292,229,24,27
295,231,27,29
297,233,26,29
297,232,25,31
296,242,32,23
306,240,21,25
307,240,24,27
307,237,23,30
309,240,23,27
313,246,21,22
315,244,21,24
317,247,19,23
320,247,22,24
325,247,21,27
324,250,25,24
328,251,19,25
326,250,23,27
327,249,21,29
330,252,21,25
328,252,23,27
332,255,21,24
329,256,22,24
328,254,24,27
333,254,20,24
333,260,20,23
334,259,20,24
335,259,20,26
333,259,23,27
332,262,22,25
334,261,23,27
332,261,24,28
333,263,23,26
333,263,22,27
335,264,20,30
334,268,20,23
334,269,22,24
336,267,22,26
336,269,22,25
337,268,19,28
335,270,21,27
336,272,25,25
336,272,24,25
336,274,22,25
338,276,20,24
334,274,23,26
337,278,21,24
337,278,22,24
338,277,22,28
338,277,23,30
337,277,24,31
335,281,28,27
331,278,34,33
334,282,32,29
339,281,23,30
337,282,29,29
339,284,24,29
341,288,23,24
340,290,24,25
344,289,24,25
340,289,27,26
343,290,26,25
343,291,26,26
344,289,25,29
343,293,30,27
345,290,27,29
343,290,28,32
343,294,28,25
344,293,27,27
345,292,24,28
344,293,29,32
347,296,26,25
347,295,27,25
346,299,25,25
343,296,29,27
339,295,29,30
341,293,28,30
338,297,29,29
339,294,28,30
338,296,25,28
336,295,31,27
338,298,25,29
336,300,26,24
335,298,26,25
329,296,32,28
335,300,25,28
328,297,29,30
331,300,26,23
326,295,28,30
321,296,30,31
320,296,25,28
318,295,29,28
320,296,28,24
314,292,32,32
316,289,28,31
314,293,28,24
308,287,27,34
303,286,32,29
302,287,29,28
301,287,34,29
295,284,35,35
294,282,33,30
295,281,30,29
289,277,33,29
285,275,34,30
289,279,28,24
282,274,32,29
284,276,28,25
281,272,25,27
279,270,29,29
274,269,30,31
270,267,32,29
275,265,24,26
268,265,30,27
267,262,35,31
