436,275,52,35
439,276,49,34
440,270,45,38
434,270,47,34
436,268,46,35
439,269,41,33
433,264,47,37
437,263,46,38
435,262,46,35
434,262,46,31
433,260,49,34
437,258,48,36
434,257,49,34
434,257,46,34
436,254,44,37
437,254,45,31
436,252,41,35
435,256,50,34
437,257,47,33
437,253,47,37
436,256,47,33
433,258,53,32
436,251,49,36
439,257,43,33
439,254,47,38
437,258,47,36
440,258,43,33
444,256,42,36
440,253,47,38
441,257,46,34
440,255,46,37
444,262,43,34
439,259,48,35
442,255,48,41
439,264,49,30
443,261,46,33
441,262,47,31
441,263,47,30
440,259,48,40
444,265,46,33
438,265,49,33
443,263,46,35
448,264,44,34
445,259,50,40
437,260,54,40
441,264,51,37
445,265,41,34
442,265,46,33
441,262,51,40
440,267,45,35
440,264,45,34
442,265,41,36
433,266,52,37
436,269,48,34
435,266,48,38
430,267,50,34
435,268,44,38
432,270,44,32
437,270,40,34
430,269,46,35
430,269,44,37
430,272,46,32
424,272,51,35
428,272,50,36
428,272,44,35
427,271,43,34
426,267,45,38
420,273,49,34
424,271,43,31
416,268,49,37
423,268,44,35
418,265,45,37
416,267,42,34
417,266,46,32
411,264,44,30
411,260,46,35
408,257,50,34
404,257,53,34
409,253,47,36
408,252,45,33
408,248,43,34
406,245,44,33
408,241,45,37
403,240,49,36
404,238,44,34
406,235,44,39
404,234,42,35
400,233,46,39
400,237,44,32
396,238,47,32
400,237,48,33
402,241,40,28
399,238,44,37
400,240,41,33
401,244,42,29
399,242,45,34
396,242,44,36
395,244,45,33
395,244,44,33
394,247,45,34
394,245,42,34
391,248,44,33
393,248,44,32
394,248,41,35
393,251,47,32
394,250,45,32
388,248,44,34
384,246,48,36
387,249,44,34
383,244,44,38
385,247,41,34
381,242,45,37
379,242,44,35
381,246,42,33
380,240,43,33
378,242,42,30
372,237,47,35
375,234,42,38
373,235,42,35
373,232,43,37
370,235,43,32
368,232,44,33
366,231,47,34
371,233,42,35
367,236,44,29
371,236,41,32
366,234,46,34
370,236,43,33
367,236,43,34
367,238,43,34
368,239,44,33
365,243,46,30
367,241,41,34
367,244,43,32
365,245,45,31
368,245,40,32
361,243,45,37
363,244,46,34
360,245,47,35
359,241,46,35
361,242,42,31
360,240,39,34
360,240,43,32
354,239,46,35
357,237,39,33
353,237,46,31
350,235,44,32
352,234,40,32
348,234,47,31
350,232,43,31
349,228,43,35
350,227,43,35
347,228,46,35
346,227,47,34
352,231,42,30
346,229,43,31
345,231,47,32
348,233,42,32
343,232,48,35
348,233,45,33
345,233,45,35
347,235,46,33
349,234,44,34
344,236,44,30
